GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	SLIMMED FROM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	Q9US03	klp2	GO:0007010	GO:0090307	mitotic spindle assembly	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007018	GO:0007018	microtubule-based movement	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007018	GO:0007018	microtubule-based movement	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007010	GO:0001578	microtubule bundle formation	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0022414	GO:0000742	karyogamy involved in conjugation with cellular fusion	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0140014	GO:0000022	mitotic spindle elongation	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007059	GO:0000022	mitotic spindle elongation	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007010	GO:0000022	mitotic spindle elongation	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0140014	GO:0000022	mitotic spindle elongation	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007059	GO:0000022	mitotic spindle elongation	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007010	GO:0000022	mitotic spindle elongation	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007018	GO:0031535	plus-end directed microtubule sliding	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007018	GO:0031534	minus-end directed microtubule sliding	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007010	GO:0031122	cytoplasmic microtubule organization	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007163	GO:0030951	establishment or maintenance of microtubule cytoskeleton polarity	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007010	GO:0030951	establishment or maintenance of microtubule cytoskeleton polarity	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0140014	GO:0051256	mitotic spindle midzone assembly	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007059	GO:0051256	mitotic spindle midzone assembly	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007010	GO:0051256	mitotic spindle midzone assembly	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007018	GO:0051012	microtubule sliding	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0140014	GO:1990942	mitotic metaphase chromosome recapture	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007059	GO:1990942	mitotic metaphase chromosome recapture	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0140014	GO:1990810	microtubule anchoring at mitotic spindle pole body	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007010	GO:1990810	microtubule anchoring at mitotic spindle pole body	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007018	GO:0090561	nuclear migration during mitotic telophase	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0140013	GO:1990571	meiotic centromere clustering	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007059	GO:1990571	meiotic centromere clustering	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007018	GO:1990571	meiotic centromere clustering	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0140013	GO:0140642	meiotic spindle formation (spindle phase two)	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007010	GO:0140642	meiotic spindle formation (spindle phase two)	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0140014	GO:0140641	mitotic spindle formation (spindle phase two)	284812	klp2,SPAC664.10	P
UniProtKB	Q9US03	klp2	GO:0007010	GO:0140641	mitotic spindle formation (spindle phase two)	284812	klp2,SPAC664.10	P
UniProtKB	Q9US04	ggt1	GO:0006790	GO:0006751	glutathione catabolic process	284812	ggt1,SPAC664.09	P
UniProtKB	Q9US04	ggt1	GO:0006575	GO:0006751	glutathione catabolic process	284812	ggt1,SPAC664.09	P
UniProtKB	Q9US04	ggt1	GO:0006790	GO:0006751	glutathione catabolic process	284812	ggt1,SPAC664.09	P
UniProtKB	Q9US04	ggt1	GO:0006575	GO:0006751	glutathione catabolic process	284812	ggt1,SPAC664.09	P
UniProtKB	Q9US04	ggt1	GO:0098754	GO:1990748	cellular detoxification	284812	ggt1,SPAC664.09	P
UniProtKB	Q9US04	ggt1	GO:0006790	GO:0006749	glutathione metabolic process	284812	ggt1,SPAC664.09	P
UniProtKB	Q9US04	ggt1	GO:0006575	GO:0006749	glutathione metabolic process	284812	ggt1,SPAC664.09	P
UniProtKB	Q9US05	bfr2	GO:0042254	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	284812	bfr2,SPAC664.08c	P
UniProtKB	Q9US06	SPAC664.03	GO:0036211	GO:0016570	histone modification	284812	SPAC664.03	P
UniProtKB	Q9US06	SPAC664.03	GO:0006351	GO:0006368	transcription elongation from RNA polymerase II promoter	284812	SPAC664.03	P
UniProtKB	Q9US06	SPAC664.03	GO:0006325	GO:0033696	heterochromatin boundary formation	284812	SPAC664.03	P
UniProtKB	Q9US06	SPAC664.03	GO:0006351	GO:0006368	transcription elongation from RNA polymerase II promoter	284812	SPAC664.03	P
UniProtKB	Q9US06	SPAC664.03	GO:0006325	GO:0043486	histone exchange	284812	SPAC664.03	P
UniProtKB	Q9US07	SPAC664.02c	GO:0006355	GO:0006355	regulation of transcription, DNA-templated	284812	SPAC664.02c	P
UniProtKB	Q9US07	SPAC664.02c	GO:0006281	GO:0006302	double-strand break repair	284812	SPAC664.02c	P
UniProtKB	Q9US07	SPAC664.02c	GO:0006325	GO:0006338	chromatin remodeling	284812	SPAC664.02c	P
UniProtKB	Q9US07	SPAC664.02c	GO:0006325	GO:0006338	chromatin remodeling	284812	SPAC664.02c	P
UniProtKB	Q9US07	SPAC664.02c	GO:0006355	GO:0071931	positive regulation of transcription involved in G1/S transition of mitotic cell cycle	284812	SPAC664.02c	P
UniProtKB	Q9US07	SPAC664.02c	GO:0000278	GO:0071931	positive regulation of transcription involved in G1/S transition of mitotic cell cycle	284812	SPAC664.02c	P
UniProtKB	Q9US08	spo3	GO:0048856	GO:0030435	sporulation resulting in formation of a cellular spore	284812	spo3,SPAC607.10	P
UniProtKB	Q9US08	spo3	GO:0030154	GO:0030435	sporulation resulting in formation of a cellular spore	284812	spo3,SPAC607.10	P
UniProtKB	Q9US08	spo3	GO:0061024	GO:0032120	ascospore-type prospore membrane formation	284812	spo3,SPAC607.10	P
UniProtKB	Q9US08	spo3	GO:0048856	GO:0032120	ascospore-type prospore membrane formation	284812	spo3,SPAC607.10	P
UniProtKB	Q9US08	spo3	GO:0030154	GO:0032120	ascospore-type prospore membrane formation	284812	spo3,SPAC607.10	P
UniProtKB	Q9US08	spo3	GO:0022414	GO:0032120	ascospore-type prospore membrane formation	284812	spo3,SPAC607.10	P
UniProtKB	Q9US08	spo3	GO:0061024	GO:0032120	ascospore-type prospore membrane formation	284812	spo3,SPAC607.10	P
UniProtKB	Q9US08	spo3	GO:0048856	GO:0032120	ascospore-type prospore membrane formation	284812	spo3,SPAC607.10	P
UniProtKB	Q9US08	spo3	GO:0030154	GO:0032120	ascospore-type prospore membrane formation	284812	spo3,SPAC607.10	P
UniProtKB	Q9US08	spo3	GO:0022414	GO:0032120	ascospore-type prospore membrane formation	284812	spo3,SPAC607.10	P
UniProtKB	Q9US09	btn1	GO:0055085	GO:0022857	transmembrane transporter activity	284812	btn1,SPAC607.09c	F
UniProtKB	Q9US09	btn1	GO:0055085	GO:1903826	L-arginine transmembrane transport	284812	btn1,SPAC607.09c	P
UniProtKB	Q9US10	SPAC607.08c	GO:0016192	GO:0016192	vesicle-mediated transport	284812	SPAC607.08c	P
UniProtKB	Q9US13	rpn9	GO:0030163	GO:0006511	ubiquitin-dependent protein catabolic process	284812	rpn9,SPAC607.05	P
UniProtKB	Q9US13	rpn9	GO:0030163	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	284812	rpn9,SPAC607.05	P
UniProtKB	Q9US14	arg82	GO:0006629	GO:0035004	phosphatidylinositol 3-kinase activity	284812	arg82,SPAC607.04	F
UniProtKB	Q9US14	arg82	GO:0006629	GO:0046854	phosphatidylinositol phosphate biosynthetic process	284812	arg82,SPAC607.04	P
UniProtKB	Q9US20	SPAC1851.02	GO:0006629	GO:0006654	phosphatidic acid biosynthetic process	284812	SPAC1851.02	P
UniProtKB	Q9US20	SPAC1851.02	GO:0006629	GO:0008654	phospholipid biosynthetic process	284812	SPAC1851.02	P
UniProtKB	Q9US22	rpl1502	GO:0002181	GO:0002181	cytoplasmic translation	284812	rpl1502,rpl15b,SPAC1783.08c	P
UniProtKB	Q9US22	rpl1502	GO:0002181	GO:0002181	cytoplasmic translation	284812	rpl1502,rpl15b,SPAC1783.08c	P
UniProtKB	Q9US24	atg12	GO:0007005	GO:0000422	autophagy of mitochondrion	284812	atg12,SPAC1783.06c	P
UniProtKB	Q9US24	atg12	GO:0006914	GO:0000422	autophagy of mitochondrion	284812	atg12,SPAC1783.06c	P
UniProtKB	Q9US24	atg12	GO:0006914	GO:0000045	autophagosome assembly	284812	atg12,SPAC1783.06c	P
UniProtKB	Q9US24	atg12	GO:0036211	GO:0006501	C-terminal protein lipidation	284812	atg12,SPAC1783.06c	P
UniProtKB	Q9US24	atg12	GO:0006914	GO:0044804	autophagy of nucleus	284812	atg12,SPAC1783.06c	P
UniProtKB	Q9US24	atg12	GO:0006914	GO:0000045	autophagosome assembly	284812	atg12,SPAC1783.06c	P
UniProtKB	Q9US24	atg12	GO:0006914	GO:0006914	autophagy	284812	atg12,SPAC1783.06c	P
UniProtKB	Q9US24	atg12	GO:0006914	GO:0016236	macroautophagy	284812	atg12,SPAC1783.06c	P
UniProtKB	Q9US24	atg12	GO:0006914	GO:0000045	autophagosome assembly	284812	atg12,SPAC1783.06c	P
UniProtKB	Q9US24	atg12	GO:0006914	GO:0006914	autophagy	284812	atg12,SPAC1783.06c	P
UniProtKB	Q9US24	atg12	GO:0036211	GO:0006501	C-terminal protein lipidation	284812	atg12,SPAC1783.06c	P
UniProtKB	Q9US25	hrp1	GO:0006325	GO:0140658	ATP-dependent chromatin remodeler activity	284812	hrp1,SPAC1783.05	F
UniProtKB	Q9US25	hrp1	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	hrp1,SPAC1783.05	P
UniProtKB	Q9US25	hrp1	GO:0006325	GO:0006338	chromatin remodeling	284812	hrp1,SPAC1783.05	P
UniProtKB	Q9US25	hrp1	GO:0006325	GO:0140658	ATP-dependent chromatin remodeler activity	284812	hrp1,SPAC1783.05	F
UniProtKB	Q9US26	fta2	GO:0007059	GO:0007059	chromosome segregation	284812	fta2,sma2,SPAC1783.03	P
UniProtKB	Q9US26	fta2	GO:0140014	GO:0000070	mitotic sister chromatid segregation	284812	fta2,sma2,SPAC1783.03	P
UniProtKB	Q9US26	fta2	GO:0007059	GO:0000070	mitotic sister chromatid segregation	284812	fta2,sma2,SPAC1783.03	P
UniProtKB	Q9US26	fta2	GO:0140014	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	284812	fta2,sma2,SPAC1783.03	P
UniProtKB	Q9US26	fta2	GO:0007059	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	284812	fta2,sma2,SPAC1783.03	P
UniProtKB	Q9US27	vps66	GO:0006629	GO:0006629	lipid metabolic process	284812	vps66,SPAC1783.02c	P
UniProtKB	Q9US27	vps66	GO:0006629	GO:0019432	triglyceride biosynthetic process	284812	vps66,SPAC1783.02c	P
UniProtKB	Q9US28	SPAC1783.01	GO:0006790	GO:0009086	methionine biosynthetic process	284812	SPAC1783.01	P
UniProtKB	Q9US28	SPAC1783.01	GO:0006520	GO:0009086	methionine biosynthetic process	284812	SPAC1783.01	P
UniProtKB	Q9US28	SPAC1783.01	GO:0006790	GO:0050667	homocysteine metabolic process	284812	SPAC1783.01	P
UniProtKB	Q9US28	SPAC1783.01	GO:0006520	GO:0050667	homocysteine metabolic process	284812	SPAC1783.01	P
UniProtKB	Q9US28	SPAC1783.01	GO:0006790	GO:0009086	methionine biosynthetic process	284812	SPAC1783.01	P
UniProtKB	Q9US28	SPAC1783.01	GO:0006520	GO:0009086	methionine biosynthetic process	284812	SPAC1783.01	P
UniProtKB	Q9US30	rsm19	GO:0065003	GO:0000028	ribosomal small subunit assembly	284812	rsm19,SPAC1751.02c	P
UniProtKB	Q9US30	rsm19	GO:0042254	GO:0000028	ribosomal small subunit assembly	284812	rsm19,SPAC1751.02c	P
UniProtKB	Q9US30	rsm19	GO:0140053	GO:0032543	mitochondrial translation	284812	rsm19,SPAC1751.02c	P
UniProtKB	Q9US33	SPAC1039.08	GO:0006790	GO:0006535	cysteine biosynthetic process from serine	284812	SPAC1039.08	P
UniProtKB	Q9US33	SPAC1039.08	GO:0006520	GO:0006535	cysteine biosynthetic process from serine	284812	SPAC1039.08	P
UniProtKB	Q9US33	SPAC1039.08	GO:0006520	GO:0008652	cellular amino acid biosynthetic process	284812	SPAC1039.08	P
UniProtKB	Q9US33	SPAC1039.08	GO:0006790	GO:0019344	cysteine biosynthetic process	284812	SPAC1039.08	P
UniProtKB	Q9US33	SPAC1039.08	GO:0006520	GO:0019344	cysteine biosynthetic process	284812	SPAC1039.08	P
UniProtKB	Q9US35	SPAC1039.06	GO:0006520	GO:0036088	D-serine catabolic process	284812	SPAC1039.06	P
UniProtKB	Q9US35	SPAC1039.06	GO:0006520	GO:0036088	D-serine catabolic process	284812	SPAC1039.06	P
UniProtKB	Q9US36	klf1	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	klf1,SPAC1039.05c	P
UniProtKB	Q9US36	klf1	GO:0006355	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	284812	klf1,SPAC1039.05c	F
UniProtKB	Q9US36	klf1	GO:0006351	GO:0006351	transcription, DNA-templated	284812	klf1,SPAC1039.05c	P
UniProtKB	Q9US36	klf1	GO:0006355	GO:0000122	negative regulation of transcription by RNA polymerase II	284812	klf1,SPAC1039.05c	P
UniProtKB	Q9US36	klf1	GO:0006355	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	284812	klf1,SPAC1039.05c	F
UniProtKB	Q9US36	klf1	GO:0006355	GO:0045944	positive regulation of transcription by RNA polymerase II	284812	klf1,SPAC1039.05c	P
UniProtKB	Q9US37	SPAC1039.04	GO:0055085	GO:0022857	transmembrane transporter activity	284812	SPAC1039.04	F
UniProtKB	Q9US37	SPAC1039.04	GO:0055085	GO:0022857	transmembrane transporter activity	284812	SPAC1039.04	F
UniProtKB	Q9US37	SPAC1039.04	GO:0055085	GO:0055085	transmembrane transport	284812	SPAC1039.04	P
UniProtKB	Q9US37	SPAC1039.04	GO:0055085	GO:0046943	carboxylic acid transmembrane transporter activity	284812	SPAC1039.04	F
UniProtKB	Q9US37	SPAC1039.04	GO:0055085	GO:1905039	carboxylic acid transmembrane transport	284812	SPAC1039.04	P
UniProtKB	Q9US39	SPAC1039.02	GO:0055086	GO:0009166	nucleotide catabolic process	284812	SPAC1039.02	P
UniProtKB	Q9US39	SPAC1039.02	GO:1901135	GO:0006154	adenosine catabolic process	284812	SPAC1039.02	P
UniProtKB	Q9US39	SPAC1039.02	GO:0055086	GO:0006154	adenosine catabolic process	284812	SPAC1039.02	P
UniProtKB	Q9US40	SPAC1039.01	GO:0055085	GO:0022857	transmembrane transporter activity	284812	SPAC1039.01	F
UniProtKB	Q9US40	SPAC1039.01	GO:0055085	GO:0055085	transmembrane transport	284812	SPAC1039.01	P
UniProtKB	Q9US40	SPAC1039.01	GO:0055085	GO:0015171	amino acid transmembrane transporter activity	284812	SPAC1039.01	F
UniProtKB	Q9US40	SPAC1039.01	GO:0055085	GO:0003333	amino acid transmembrane transport	284812	SPAC1039.01	P
UniProtKB	Q9US41	urg1	GO:0006766	GO:0009231	riboflavin biosynthetic process	284812	urg1,SPAC1002.19	P
UniProtKB	Q9US43	urg2	GO:0055086	GO:0006206	pyrimidine nucleobase metabolic process	284812	urg2,SPAC1002.17c	P
UniProtKB	Q9US43	urg2	GO:1901135	GO:0044206	UMP salvage	284812	urg2,SPAC1002.17c	P
UniProtKB	Q9US43	urg2	GO:0055086	GO:0044206	UMP salvage	284812	urg2,SPAC1002.17c	P
UniProtKB	Q9US44	SPAC1002.16c	GO:0055085	GO:0022857	transmembrane transporter activity	284812	SPAC1002.16c	F
UniProtKB	Q9US44	SPAC1002.16c	GO:0055085	GO:0022857	transmembrane transporter activity	284812	SPAC1002.16c	F
UniProtKB	Q9US44	SPAC1002.16c	GO:0055085	GO:0055085	transmembrane transport	284812	SPAC1002.16c	P
UniProtKB	Q9US44	SPAC1002.16c	GO:0055085	GO:0046943	carboxylic acid transmembrane transporter activity	284812	SPAC1002.16c	F
UniProtKB	Q9US44	SPAC1002.16c	GO:0055085	GO:1905039	carboxylic acid transmembrane transport	284812	SPAC1002.16c	P
UniProtKB	Q9US45	med6	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	med6,pmc5,SPAC1002.15c	P
UniProtKB	Q9US45	med6	GO:0006355	GO:0003713	transcription coactivator activity	284812	med6,pmc5,SPAC1002.15c	F
UniProtKB	Q9US45	med6	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	med6,pmc5,SPAC1002.15c	P
UniProtKB	Q9US45	med6	GO:0006355	GO:0003712	transcription coregulator activity	284812	med6,pmc5,SPAC1002.15c	F
UniProtKB	Q9US45	med6	GO:0006355	GO:0003713	transcription coactivator activity	284812	med6,pmc5,SPAC1002.15c	F
UniProtKB	Q9US45	med6	GO:0006355	GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	284812	med6,pmc5,SPAC1002.15c	P
UniProtKB	Q9US46	itt1	GO:0036211	GO:0000209	protein polyubiquitination	284812	itt1,SPAC1002.14	P
UniProtKB	Q9US46	itt1	GO:0030163	GO:0006511	ubiquitin-dependent protein catabolic process	284812	itt1,SPAC1002.14	P
UniProtKB	Q9US46	itt1	GO:0036211	GO:0061630	ubiquitin protein ligase activity	284812	itt1,SPAC1002.14	F
UniProtKB	Q9US46	itt1	GO:0036211	GO:0016567	protein ubiquitination	284812	itt1,SPAC1002.14	P
UniProtKB	Q9US46	itt1	GO:0036211	GO:0004842	ubiquitin-protein transferase activity	284812	itt1,SPAC1002.14	F
UniProtKB	Q9US46	itt1	GO:0036211	GO:0061630	ubiquitin protein ligase activity	284812	itt1,SPAC1002.14	F
UniProtKB	Q9US47	SPAC1002.12c	GO:0006520	GO:0009450	gamma-aminobutyric acid catabolic process	284812	SPAC1002.12c	P
UniProtKB	Q9US47	SPAC1002.12c	GO:0006520	GO:0006540	glutamate decarboxylation to succinate	284812	SPAC1002.12c	P
UniProtKB	Q9US47	SPAC1002.12c	GO:0006520	GO:0009450	gamma-aminobutyric acid catabolic process	284812	SPAC1002.12c	P
UniProtKB	Q9US48	gaa1	GO:1901135	GO:0016255	attachment of GPI anchor to protein	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US48	gaa1	GO:0036211	GO:0016255	attachment of GPI anchor to protein	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US48	gaa1	GO:0006629	GO:0016255	attachment of GPI anchor to protein	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US48	gaa1	GO:1901135	GO:0006506	GPI anchor biosynthetic process	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US48	gaa1	GO:0036211	GO:0006506	GPI anchor biosynthetic process	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US48	gaa1	GO:0006629	GO:0006506	GPI anchor biosynthetic process	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US48	gaa1	GO:1901135	GO:0016255	attachment of GPI anchor to protein	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US48	gaa1	GO:0036211	GO:0016255	attachment of GPI anchor to protein	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US48	gaa1	GO:0006629	GO:0016255	attachment of GPI anchor to protein	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US48	gaa1	GO:1901135	GO:0006506	GPI anchor biosynthetic process	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US48	gaa1	GO:0036211	GO:0006506	GPI anchor biosynthetic process	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US48	gaa1	GO:0006629	GO:0006506	GPI anchor biosynthetic process	284812	gaa1,SPAC1002.11	P
UniProtKB	Q9US49	sgt1	GO:0016071	GO:0045292	mRNA cis splicing, via spliceosome	284812	sgt1,SPAC1002.10c	P
UniProtKB	Q9US51	mtf1	GO:0140053	GO:0006391	transcription initiation from mitochondrial promoter	284812	mtf1,SPAC1002.08c	P
UniProtKB	Q9US51	mtf1	GO:0006351	GO:0006391	transcription initiation from mitochondrial promoter	284812	mtf1,SPAC1002.08c	P
UniProtKB	Q9US51	mtf1	GO:0042254	GO:0016433	rRNA (adenine) methyltransferase activity	284812	mtf1,SPAC1002.08c	F
UniProtKB	Q9US51	mtf1	GO:0006355	GO:0045944	positive regulation of transcription by RNA polymerase II	284812	mtf1,SPAC1002.08c	P
UniProtKB	Q9US51	mtf1	GO:0006355	GO:1903109	positive regulation of mitochondrial transcription	284812	mtf1,SPAC1002.08c	P
UniProtKB	Q9US51	mtf1	GO:0006355	GO:1903109	positive regulation of mitochondrial transcription	284812	mtf1,SPAC1002.08c	P
UniProtKB	Q9US51	mtf1	GO:0042254	GO:0031167	rRNA methylation	284812	mtf1,SPAC1002.08c	P
UniProtKB	Q9US52	bqt2	GO:0007059	GO:0007059	chromosome segregation	284812	bqt2,mug18,SPAC1002.06c	P
UniProtKB	Q9US52	bqt2	GO:0022414	GO:0051321	meiotic cell cycle	284812	bqt2,mug18,SPAC1002.06c	P
UniProtKB	Q9US52	bqt2	GO:0140013	GO:0032121	meiotic attachment of telomeric heterochromatin to spindle pole body	284812	bqt2,mug18,SPAC1002.06c	P
UniProtKB	Q9US52	bqt2	GO:0007059	GO:0032121	meiotic attachment of telomeric heterochromatin to spindle pole body	284812	bqt2,mug18,SPAC1002.06c	P
UniProtKB	Q9US52	bqt2	GO:0140013	GO:0032121	meiotic attachment of telomeric heterochromatin to spindle pole body	284812	bqt2,mug18,SPAC1002.06c	P
UniProtKB	Q9US52	bqt2	GO:0007059	GO:0032121	meiotic attachment of telomeric heterochromatin to spindle pole body	284812	bqt2,mug18,SPAC1002.06c	P
UniProtKB	Q9US52	bqt2	GO:0140013	GO:0045141	meiotic telomere clustering	284812	bqt2,mug18,SPAC1002.06c	P
UniProtKB	Q9US52	bqt2	GO:0007059	GO:0045141	meiotic telomere clustering	284812	bqt2,mug18,SPAC1002.06c	P
UniProtKB	Q9US52	bqt2	GO:0140013	GO:0045141	meiotic telomere clustering	284812	bqt2,mug18,SPAC1002.06c	P
UniProtKB	Q9US52	bqt2	GO:0007059	GO:0045141	meiotic telomere clustering	284812	bqt2,mug18,SPAC1002.06c	P
UniProtKB	Q9US53	jmj2	GO:0036211	GO:0032452	histone demethylase activity	284812	jmj2,SPAC1002.05c	F
UniProtKB	Q9US53	jmj2	GO:0036211	GO:0034647	histone H3-tri/di/monomethyl-lysine-4 demethylase activity	284812	jmj2,SPAC1002.05c	F
UniProtKB	Q9US53	jmj2	GO:0006325	GO:0006338	chromatin remodeling	284812	jmj2,SPAC1002.05c	P
UniProtKB	Q9US53	jmj2	GO:0036211	GO:0032453	histone H3-methyl-lysine-4 demethylase activity	284812	jmj2,SPAC1002.05c	F
UniProtKB	Q9US53	jmj2	GO:0036211	GO:0034647	histone H3-tri/di/monomethyl-lysine-4 demethylase activity	284812	jmj2,SPAC1002.05c	F
UniProtKB	Q9US53	jmj2	GO:0006355	GO:0000122	negative regulation of transcription by RNA polymerase II	284812	jmj2,SPAC1002.05c	P
UniProtKB	Q9US53	jmj2	GO:0006325	GO:0006338	chromatin remodeling	284812	jmj2,SPAC1002.05c	P
UniProtKB	Q9US53	jmj2	GO:0036211	GO:0051864	histone H3-methyl-lysine-36 demethylase activity	284812	jmj2,SPAC1002.05c	F
UniProtKB	Q9US53	jmj2	GO:0036211	GO:0016577	histone demethylation	284812	jmj2,SPAC1002.05c	P
UniProtKB	Q9US53	jmj2	GO:0036211	GO:0034721	histone H3-K4 demethylation, trimethyl-H3-K4-specific	284812	jmj2,SPAC1002.05c	P
UniProtKB	Q9US53	jmj2	GO:0036211	GO:0034721	histone H3-K4 demethylation, trimethyl-H3-K4-specific	284812	jmj2,SPAC1002.05c	P
UniProtKB	Q9US53	jmj2	GO:0036211	GO:0034720	histone H3-K4 demethylation	284812	jmj2,SPAC1002.05c	P
UniProtKB	Q9US53	jmj2	GO:0036211	GO:0070544	histone H3-K36 demethylation	284812	jmj2,SPAC1002.05c	P
UniProtKB	Q9US54	taf11	GO:0006355	GO:0003713	transcription coactivator activity	284812	taf11,SPAC1002.04c	F
UniProtKB	Q9US54	taf11	GO:0065003	GO:0051123	RNA polymerase II preinitiation complex assembly	284812	taf11,SPAC1002.04c	P
UniProtKB	Q9US54	taf11	GO:0006351	GO:0051123	RNA polymerase II preinitiation complex assembly	284812	taf11,SPAC1002.04c	P
UniProtKB	Q9US54	taf11	GO:0006351	GO:0006367	transcription initiation from RNA polymerase II promoter	284812	taf11,SPAC1002.04c	P
UniProtKB	Q9US54	taf11	GO:0065003	GO:0051123	RNA polymerase II preinitiation complex assembly	284812	taf11,SPAC1002.04c	P
UniProtKB	Q9US54	taf11	GO:0006351	GO:0051123	RNA polymerase II preinitiation complex assembly	284812	taf11,SPAC1002.04c	P
UniProtKB	Q9US54	taf11	GO:0006351	GO:0016251	RNA polymerase II general transcription initiation factor activity	284812	taf11,SPAC1002.04c	F
UniProtKB	Q9US54	taf11	GO:0006355	GO:0045893	positive regulation of transcription, DNA-templated	284812	taf11,SPAC1002.04c	P
UniProtKB	Q9US55	gls2	GO:1901135	GO:0006491	N-glycan processing	284812	gls2,SPAC1002.03c	P
UniProtKB	Q9US55	gls2	GO:0005975	GO:0005975	carbohydrate metabolic process	284812	gls2,SPAC1002.03c	P
UniProtKB	Q9US55	gls2	GO:1901135	GO:0006491	N-glycan processing	284812	gls2,SPAC1002.03c	P
UniProtKB	Q9US55	gls2	GO:0006486	GO:0006487	protein N-linked glycosylation	284812	gls2,SPAC1002.03c	P
UniProtKB	Q9US55	gls2	GO:1901135	GO:1904380	endoplasmic reticulum mannose trimming	284812	gls2,SPAC1002.03c	P
UniProtKB	Q9US55	gls2	GO:0036211	GO:1904380	endoplasmic reticulum mannose trimming	284812	gls2,SPAC1002.03c	P
UniProtKB	Q9US56	mug31	GO:0022414	GO:0051321	meiotic cell cycle	284812	mug31,SPAC1002.02	P
UniProtKB	Q9US56	mug31	GO:0006913	GO:0006913	nucleocytoplasmic transport	284812	mug31,SPAC1002.02	P
UniProtKB	Q9US57	SPAC1002.01	GO:0140053	GO:0140053	mitochondrial gene expression	284812	SPAC1002.01,SPAC1610.05	P
UniProtKB	Q9US59	skb5	GO:0023052	GO:0035556	intracellular signal transduction	284812	skb5,SPCC24B10.13	P
UniProtKB	Q9US60	klp3	GO:0007018	GO:0007018	microtubule-based movement	284812	klp3,krp1,SPAC1834.07	P
